"","run","otu1","otu2","sig.residCor"
"1129","run1","ITSall_OTUa_5702","ITSall_OTUb_2706",0.063179261531061
"1137","run1","ITSall_OTUa_5702","ITSall_OTUc_2088",0.11102055406016
"1138","run1","ITSall_OTUa_5702","ITSall_OTUc_1536",0.0460846212104195
"1143","run1","ITSall_OTUa_5702","ITSall_OTUc_39",-0.0312093698895714
"1148","run1","ITSall_OTUa_5702","ITSall_OTUd_286",0.0877574691318454
"1174","run1","ITSall_OTUa_5702","ITSall_OTUd_9",0.108040234619227
"1191","run1","ITSall_OTUa_5702","ITSall_OTUd_254",0.0505179763009857
"1197","run1","ITSall_OTUa_5702","ITSall_OTUd_4405",0.130838858230201
"1201","run1","ITSall_OTUa_5547","ITSall_OTUa_6577",-0.042926898512649
"1202","run1","ITSall_OTUa_5547","ITSall_OTUa_6490",0.0274553330924958
"1220","run1","ITSall_OTUa_5547","ITSall_OTUa_2357",-0.0591799294929496
"1224","run1","ITSall_OTUa_5547","ITSall_OTUa_1471",-0.032037338965589
"1241","run1","ITSall_OTUa_5547","ITSall_OTUa_3758",-0.0734742907322659
"1243","run1","ITSall_OTUa_5547","ITSall_OTUb_6068",-0.0940264975241814
"1253","run1","ITSall_OTUa_5547","ITSall_OTUb_7634",-0.0471113899547815
"1257","run1","ITSall_OTUa_5547","ITSall_OTUb_2706",-0.0476195121774628
"1265","run1","ITSall_OTUa_5547","ITSall_OTUc_2088",-0.0840796535807251
"1266","run1","ITSall_OTUa_5547","ITSall_OTUc_1536",-0.0303902933050491
"1302","run1","ITSall_OTUa_5547","ITSall_OTUd_9",-0.0782814964783949
"1309","run1","ITSall_OTUa_5547","ITSall_OTUd_292",-0.0408613556638475
"1319","run1","ITSall_OTUa_5547","ITSall_OTUd_254",-0.0420377678935503
"1325","run1","ITSall_OTUa_5547","ITSall_OTUd_4405",-0.101421986580378
"1368","run1","ITSall_OTUa_5566","ITSall_OTUa_3758",0.139852262093426
"1370","run1","ITSall_OTUa_5566","ITSall_OTUb_6068",0.163469265508612
"1380","run1","ITSall_OTUa_5566","ITSall_OTUb_7634",0.0862894167418963
"1384","run1","ITSall_OTUa_5566","ITSall_OTUb_2706",0.0716192229949116
"1392","run1","ITSall_OTUa_5566","ITSall_OTUc_2088",0.162213322696217
"1403","run1","ITSall_OTUa_5566","ITSall_OTUd_286",0.151019751802549
"1429","run1","ITSall_OTUa_5566","ITSall_OTUd_9",0.110665301034175
"1431","run1","ITSall_OTUa_5566","ITSall_OTUd_83",0.149673661509741
"1436","run1","ITSall_OTUa_5566","ITSall_OTUd_292",0.081329195157576
"1446","run1","ITSall_OTUa_5566","ITSall_OTUd_254",0.0680497921769821
"1453","run1","ITSall_OTUa_6319","ITSall_OTUa_6382",0.380992331339697
"1457","run1","ITSall_OTUa_6319","ITSall_OTUa_9644",0.183806790100669
"1458","run1","ITSall_OTUa_6319","ITSall_OTUa_9254",0.134482703267107
"1459","run1","ITSall_OTUa_6319","ITSall_OTUa_10202",0.23441621303644
"1460","run1","ITSall_OTUa_6319","ITSall_OTUa_10362",0.425044671862674
"1462","run1","ITSall_OTUa_6319","ITSall_OTUa_9957",0.146940924025477
"1464","run1","ITSall_OTUa_6319","ITSall_OTUa_7913",-0.134893441788778
"1468","run1","ITSall_OTUa_6319","ITSall_OTUa_1637",0.144761584992806
"1472","run1","ITSall_OTUa_6319","ITSall_OTUa_2610",0.4135406229673
"1474","run1","ITSall_OTUa_6319","ITSall_OTUa_2433",0.136123168763876
"1480","run1","ITSall_OTUa_6319","ITSall_OTUa_1435",0.163926792216758
"1481","run1","ITSall_OTUa_6319","ITSall_OTUa_1164",-0.0956459517873585
"1484","run1","ITSall_OTUa_6319","ITSall_OTUa_3958",0.323306149368856
"1486","run1","ITSall_OTUa_6319","ITSall_OTUa_5030",0.158672786999277
"1487","run1","ITSall_OTUa_6319","ITSall_OTUa_5220",0.37154351217746
"1491","run1","ITSall_OTUa_6319","ITSall_OTUa_3426",0.197317115081767
"1493","run1","ITSall_OTUa_6319","ITSall_OTUa_3123",0.121467467360805
"1495","run1","ITSall_OTUa_6319","ITSall_OTUa_3856",0.234891750243677
"1497","run1","ITSall_OTUa_6319","ITSall_OTUb_6617",0.185823605391346
"1498","run1","ITSall_OTUa_6319","ITSall_OTUb_6625",0.23771660647606
"1499","run1","ITSall_OTUa_6319","ITSall_OTUb_6268",0.249688898844489
"1500","run1","ITSall_OTUa_6319","ITSall_OTUb_4992",0.134480222625863
"1501","run1","ITSall_OTUa_6319","ITSall_OTUb_8054",0.310772865934624
"1502","run1","ITSall_OTUa_6319","ITSall_OTUb_8287",0.423562815895294
"1503","run1","ITSall_OTUa_6319","ITSall_OTUb_8000",0.342909720732387
"1504","run1","ITSall_OTUa_6319","ITSall_OTUb_7195",0.485907849489047
"1505","run1","ITSall_OTUa_6319","ITSall_OTUb_7600",0.314541472604678
"1507","run1","ITSall_OTUa_6319","ITSall_OTUb_7311",0.273978817458402
"1511","run1","ITSall_OTUa_6319","ITSall_OTUb_2612",0.354891602606221
"1513","run1","ITSall_OTUa_6319","ITSall_OTUb_2480",0.353611178814103
"1515","run1","ITSall_OTUa_6319","ITSall_OTUb_2893",0.151446507033401
"1516","run1","ITSall_OTUa_6319","ITSall_OTUb_3013",0.489496965250693
"1520","run1","ITSall_OTUa_6319","ITSall_OTUc_2872",0.541694647197957
"1521","run1","ITSall_OTUa_6319","ITSall_OTUc_577",0.179595667523303
"1523","run1","ITSall_OTUa_6319","ITSall_OTUc_723",0.155376163983413
"1526","run1","ITSall_OTUa_6319","ITSall_OTUc_967",0.359137857313867
"1530","run1","ITSall_OTUa_6319","ITSall_OTUd_1277",0.145711068813963
"1531","run1","ITSall_OTUa_6319","ITSall_OTUd_8215",0.369476615535002
"1533","run1","ITSall_OTUa_6319","ITSall_OTUd_469",0.518702611401597
"1536","run1","ITSall_OTUa_6319","ITSall_OTUd_517",0.243890546671762
"1537","run1","ITSall_OTUa_6319","ITSall_OTUd_361",0.220080098576778
"1538","run1","ITSall_OTUa_6319","ITSall_OTUd_419",0.403950954249113
"1540","run1","ITSall_OTUa_6319","ITSall_OTUd_557",0.337494072725813
"1543","run1","ITSall_OTUa_6319","ITSall_OTUd_533",0.549956882940794
"1544","run1","ITSall_OTUa_6319","ITSall_OTUd_596",0.237004424179339
"1549","run1","ITSall_OTUa_6319","ITSall_OTUd_168",0.220906815835112
"1550","run1","ITSall_OTUa_6319","ITSall_OTUd_146",0.215842189985478
"1552","run1","ITSall_OTUa_6319","ITSall_OTUd_154",-0.149112695801824
"1556","run1","ITSall_OTUa_6319","ITSall_OTUd_80",0.108385143864256
"1557","run1","ITSall_OTUa_6319","ITSall_OTUd_83",0.268388674927521
"1558","run1","ITSall_OTUa_6319","ITSall_OTUd_85",0.14501784069956
"1564","run1","ITSall_OTUa_6319","ITSall_OTUd_340",0.33587659382934
"1565","run1","ITSall_OTUa_6319","ITSall_OTUd_341",0.389876116345732
"1566","run1","ITSall_OTUa_6319","ITSall_OTUd_349",0.207507852931407
"1568","run1","ITSall_OTUa_6319","ITSall_OTUd_206",0.233198531233613
"1569","run1","ITSall_OTUa_6319","ITSall_OTUd_217",0.119604769993497
"1570","run1","ITSall_OTUa_6319","ITSall_OTUd_221",0.305441835324183
"1571","run1","ITSall_OTUa_6319","ITSall_OTUd_188",0.175544282085662
"1574","run1","ITSall_OTUa_6319","ITSall_OTUd_1055",0.561687130100737
"1575","run1","ITSall_OTUa_6319","ITSall_OTUd_769",0.559036850886055
"1576","run1","ITSall_OTUa_6319","ITSall_OTUd_721",0.30321321242266
"1577","run1","ITSall_OTUa_6319","ITSall_OTUd_872",0.586656160806386
"1582","run1","ITSall_OTUa_6382","ITSall_OTUa_9644",0.184175353551939
"1584","run1","ITSall_OTUa_6382","ITSall_OTUa_10202",0.35891530963174
"1585","run1","ITSall_OTUa_6382","ITSall_OTUa_10362",0.349301638275604
"1586","run1","ITSall_OTUa_6382","ITSall_OTUa_9905",0.118095705036046
"1590","run1","ITSall_OTUa_6382","ITSall_OTUa_8100",0.165491542204826
"1593","run1","ITSall_OTUa_6382","ITSall_OTUa_1637",0.143846040387106
"1597","run1","ITSall_OTUa_6382","ITSall_OTUa_2610",0.352991261764115
"1600","run1","ITSall_OTUa_6382","ITSall_OTUa_67",0.324756023128612
"1605","run1","ITSall_OTUa_6382","ITSall_OTUa_1435",0.137073376788391
"1609","run1","ITSall_OTUa_6382","ITSall_OTUa_3958",0.174704411778023
"1611","run1","ITSall_OTUa_6382","ITSall_OTUa_5030",0.116244120236852
"1612","run1","ITSall_OTUa_6382","ITSall_OTUa_5220",0.406621632008723
"1614","run1","ITSall_OTUa_6382","ITSall_OTUa_5154",0.160860938344918
"1618","run1","ITSall_OTUa_6382","ITSall_OTUa_3123",0.108707173738427
"1619","run1","ITSall_OTUa_6382","ITSall_OTUa_3758",0.33599092479934
"1620","run1","ITSall_OTUa_6382","ITSall_OTUa_3856",0.202112889928293
"1621","run1","ITSall_OTUa_6382","ITSall_OTUb_6068",0.222537154098573
"1622","run1","ITSall_OTUa_6382","ITSall_OTUb_6617",0.197360231800151
"1623","run1","ITSall_OTUa_6382","ITSall_OTUb_6625",0.207093938439182
"1624","run1","ITSall_OTUa_6382","ITSall_OTUb_6268",0.372011062095849
"1626","run1","ITSall_OTUa_6382","ITSall_OTUb_8054",0.333170384055239
"1627","run1","ITSall_OTUa_6382","ITSall_OTUb_8287",0.311087217409374
"1628","run1","ITSall_OTUa_6382","ITSall_OTUb_8000",0.379801979512978
"1629","run1","ITSall_OTUa_6382","ITSall_OTUb_7195",0.441233696059757
"1630","run1","ITSall_OTUa_6382","ITSall_OTUb_7600",0.360535311346235
"1631","run1","ITSall_OTUa_6382","ITSall_OTUb_7634",0.202324330730686
"1632","run1","ITSall_OTUa_6382","ITSall_OTUb_7311",0.293927788474022
"1636","run1","ITSall_OTUa_6382","ITSall_OTUb_2612",0.328137602990503
"1638","run1","ITSall_OTUa_6382","ITSall_OTUb_2480",0.269623554582288
"1640","run1","ITSall_OTUa_6382","ITSall_OTUb_2893",0.108566127549554
"1641","run1","ITSall_OTUa_6382","ITSall_OTUb_3013",0.473234636849315
"1643","run1","ITSall_OTUa_6382","ITSall_OTUc_2088",0.363112067513321
"1645","run1","ITSall_OTUa_6382","ITSall_OTUc_2872",0.503429175543232
"1646","run1","ITSall_OTUa_6382","ITSall_OTUc_577",0.163684640067002
"1648","run1","ITSall_OTUa_6382","ITSall_OTUc_723",0.211881545336514
"1651","run1","ITSall_OTUa_6382","ITSall_OTUc_967",0.407672897241309
"1654","run1","ITSall_OTUa_6382","ITSall_OTUd_286",0.436530295878703
"1655","run1","ITSall_OTUa_6382","ITSall_OTUd_1277",0.133546530190095
"1656","run1","ITSall_OTUa_6382","ITSall_OTUd_8215",0.405067198636209
"1657","run1","ITSall_OTUa_6382","ITSall_OTUd_5666",0.341887122341765
"1658","run1","ITSall_OTUa_6382","ITSall_OTUd_469",0.521420058718623
"1659","run1","ITSall_OTUa_6382","ITSall_OTUd_454",0.170449245781605
"1661","run1","ITSall_OTUa_6382","ITSall_OTUd_517",0.366575626477183
"1662","run1","ITSall_OTUa_6382","ITSall_OTUd_361",0.235470333874642
"1663","run1","ITSall_OTUa_6382","ITSall_OTUd_419",0.393466447336064
"1665","run1","ITSall_OTUa_6382","ITSall_OTUd_557",0.458687141364514
"1666","run1","ITSall_OTUa_6382","ITSall_OTUd_526",0.252994325948728
"1668","run1","ITSall_OTUa_6382","ITSall_OTUd_533",0.43870034433276
"1669","run1","ITSall_OTUa_6382","ITSall_OTUd_596",0.235335516989864
"1674","run1","ITSall_OTUa_6382","ITSall_OTUd_168",0.160707892418424
"1675","run1","ITSall_OTUa_6382","ITSall_OTUd_146",0.137662695050565
"1681","run1","ITSall_OTUa_6382","ITSall_OTUd_80",0.117516995365897
"1682","run1","ITSall_OTUa_6382","ITSall_OTUd_83",0.491653606229684
"1683","run1","ITSall_OTUa_6382","ITSall_OTUd_85",0.191144684908432
"1684","run1","ITSall_OTUa_6382","ITSall_OTUd_86",-0.0716414481266587
"1685","run1","ITSall_OTUa_6382","ITSall_OTUd_92",0.134756891352363
"1686","run1","ITSall_OTUa_6382","ITSall_OTUd_65",0.128071304635461
"1687","run1","ITSall_OTUa_6382","ITSall_OTUd_292",0.178826140936821
"1688","run1","ITSall_OTUa_6382","ITSall_OTUd_308",0.234383816607458
"1689","run1","ITSall_OTUa_6382","ITSall_OTUd_340",0.491587609122609
"1690","run1","ITSall_OTUa_6382","ITSall_OTUd_341",0.518493983622614
"1691","run1","ITSall_OTUa_6382","ITSall_OTUd_349",0.299084294329482
"1693","run1","ITSall_OTUa_6382","ITSall_OTUd_206",0.292150826398916
"1694","run1","ITSall_OTUa_6382","ITSall_OTUd_217",0.118037620976545
"1695","run1","ITSall_OTUa_6382","ITSall_OTUd_221",0.27982563312511
"1696","run1","ITSall_OTUa_6382","ITSall_OTUd_188",0.209195278854536
"1698","run1","ITSall_OTUa_6382","ITSall_OTUd_222",0.24698121330557
"1699","run1","ITSall_OTUa_6382","ITSall_OTUd_1055",0.537182181124351
"1700","run1","ITSall_OTUa_6382","ITSall_OTUd_769",0.569231559226882
"1701","run1","ITSall_OTUa_6382","ITSall_OTUd_721",0.344506379526206
"1702","run1","ITSall_OTUa_6382","ITSall_OTUd_872",0.610480000392488
"1708","run1","ITSall_OTUa_6577","ITSall_OTUa_10202",0.147200591801215
"1714","run1","ITSall_OTUa_6577","ITSall_OTUa_8100",0.109201883713408
"1722","run1","ITSall_OTUa_6577","ITSall_OTUa_2357",0.120017128012051
"1726","run1","ITSall_OTUa_6577","ITSall_OTUa_1471",0.079951740823614
"1743","run1","ITSall_OTUa_6577","ITSall_OTUa_3758",0.229675025510109
"1745","run1","ITSall_OTUa_6577","ITSall_OTUb_6068",0.22524962873755
"1748","run1","ITSall_OTUa_6577","ITSall_OTUb_6268",0.155829319453825
"1755","run1","ITSall_OTUa_6577","ITSall_OTUb_7634",0.136608978201485
"1759","run1","ITSall_OTUa_6577","ITSall_OTUb_2706",0.100368885672753
"1767","run1","ITSall_OTUa_6577","ITSall_OTUc_2088",0.249682388928556
"1768","run1","ITSall_OTUa_6577","ITSall_OTUc_1536",0.0745675812886601
"1773","run1","ITSall_OTUa_6577","ITSall_OTUc_39",-0.0551092818907191
"1778","run1","ITSall_OTUa_6577","ITSall_OTUd_286",0.237050196616764
"1781","run1","ITSall_OTUa_6577","ITSall_OTUd_5666",0.19058572017516
"1785","run1","ITSall_OTUa_6577","ITSall_OTUd_517",0.140194439931591
"1802","run1","ITSall_OTUa_6577","ITSall_OTUd_35",0.186503916977211
"1804","run1","ITSall_OTUa_6577","ITSall_OTUd_9",0.170280571524698
"1806","run1","ITSall_OTUa_6577","ITSall_OTUd_83",0.234856057676828
"1809","run1","ITSall_OTUa_6577","ITSall_OTUd_92",0.0468142349189923
"1810","run1","ITSall_OTUa_6577","ITSall_OTUd_65",0.0855497572558972
"1811","run1","ITSall_OTUa_6577","ITSall_OTUd_292",0.126685905710082
"1815","run1","ITSall_OTUa_6577","ITSall_OTUd_349",0.10859423063447
"1821","run1","ITSall_OTUa_6577","ITSall_OTUd_254",0.106941533092539
"1822","run1","ITSall_OTUa_6577","ITSall_OTUd_222",0.138895743980372
"1827","run1","ITSall_OTUa_6577","ITSall_OTUd_4405",0.190821772266797
"1845","run1","ITSall_OTUa_6490","ITSall_OTUa_2357",-0.0687684048744507
"1868","run1","ITSall_OTUa_6490","ITSall_OTUb_6068",-0.118823220258027
"1882","run1","ITSall_OTUa_6490","ITSall_OTUb_2706",-0.0564080204993122
"1886","run1","ITSall_OTUa_6490","ITSall_OTUb_3185",-0.024037739307246
"1890","run1","ITSall_OTUa_6490","ITSall_OTUc_2088",-0.0997631737189289
"1891","run1","ITSall_OTUa_6490","ITSall_OTUc_1536",-0.0394014471842515
"1927","run1","ITSall_OTUa_6490","ITSall_OTUd_9",-0.0902917154841546
"1950","run1","ITSall_OTUa_6490","ITSall_OTUd_4405",-0.131604496634456
"2073","run1","ITSall_OTUa_9644","ITSall_OTUa_9254",0.0547383322352314
"2074","run1","ITSall_OTUa_9644","ITSall_OTUa_10202",0.120725506403606
"2075","run1","ITSall_OTUa_9644","ITSall_OTUa_10362",0.171625105877396
"2076","run1","ITSall_OTUa_9644","ITSall_OTUa_9905",0.0411872405641821
"2077","run1","ITSall_OTUa_9644","ITSall_OTUa_9957",0.0594404750359988
"2083","run1","ITSall_OTUa_9644","ITSall_OTUa_1637",0.0610531385602844
"2087","run1","ITSall_OTUa_9644","ITSall_OTUa_2610",0.172500792627663
"2095","run1","ITSall_OTUa_9644","ITSall_OTUa_1435",0.0677312229270046
"2096","run1","ITSall_OTUa_9644","ITSall_OTUa_1164",-0.0363997587939647
"2099","run1","ITSall_OTUa_9644","ITSall_OTUa_3958",0.117502605147474
"2101","run1","ITSall_OTUa_9644","ITSall_OTUa_5030",0.0559726447274225
"2102","run1","ITSall_OTUa_9644","ITSall_OTUa_5220",0.167110279014552
"2104","run1","ITSall_OTUa_9644","ITSall_OTUa_5154",0.0590297444778348
"2108","run1","ITSall_OTUa_9644","ITSall_OTUa_3123",0.0521271872180846
"2110","run1","ITSall_OTUa_9644","ITSall_OTUa_3856",0.0940289139483818
"2112","run1","ITSall_OTUa_9644","ITSall_OTUb_6617",0.0827735468703931
"2113","run1","ITSall_OTUa_9644","ITSall_OTUb_6625",0.102639573258329
"2114","run1","ITSall_OTUa_9644","ITSall_OTUb_6268",0.122403169648191
"2116","run1","ITSall_OTUa_9644","ITSall_OTUb_8054",0.140844100888645
"2117","run1","ITSall_OTUa_9644","ITSall_OTUb_8287",0.17192344840834
"2118","run1","ITSall_OTUa_9644","ITSall_OTUb_8000",0.154929135818336
"2119","run1","ITSall_OTUa_9644","ITSall_OTUb_7195",0.208118124839116
"2120","run1","ITSall_OTUa_9644","ITSall_OTUb_7600",0.136627017028801
"2122","run1","ITSall_OTUa_9644","ITSall_OTUb_7311",0.123601020509306
"2126","run1","ITSall_OTUa_9644","ITSall_OTUb_2612",0.150384420867213
"2128","run1","ITSall_OTUa_9644","ITSall_OTUb_2480",0.143203325135859
"2130","run1","ITSall_OTUa_9644","ITSall_OTUb_2893",0.0602042283974943
"2131","run1","ITSall_OTUa_9644","ITSall_OTUb_3013",0.2177104558762
"2135","run1","ITSall_OTUa_9644","ITSall_OTUc_2872",0.232304610142831
"2136","run1","ITSall_OTUa_9644","ITSall_OTUc_577",0.0749658922663791
"2141","run1","ITSall_OTUa_9644","ITSall_OTUc_967",0.16341114410459
"2145","run1","ITSall_OTUa_9644","ITSall_OTUd_1277",0.0621563403805245
"2146","run1","ITSall_OTUa_9644","ITSall_OTUd_8215",0.152165005124619
"2148","run1","ITSall_OTUa_9644","ITSall_OTUd_469",0.231681749203563
"2151","run1","ITSall_OTUa_9644","ITSall_OTUd_517",0.124759931798757
"2152","run1","ITSall_OTUa_9644","ITSall_OTUd_361",0.0934340250326976
"2153","run1","ITSall_OTUa_9644","ITSall_OTUd_419",0.177686634860638
"2155","run1","ITSall_OTUa_9644","ITSall_OTUd_557",0.16157077659285
"2158","run1","ITSall_OTUa_9644","ITSall_OTUd_533",0.228079607185177
"2159","run1","ITSall_OTUa_9644","ITSall_OTUd_596",0.0995680100325492
"2164","run1","ITSall_OTUa_9644","ITSall_OTUd_168",0.0831257128932514
"2165","run1","ITSall_OTUa_9644","ITSall_OTUd_146",0.0814492998226606
"2172","run1","ITSall_OTUa_9644","ITSall_OTUd_83",0.138863325379659
"2173","run1","ITSall_OTUa_9644","ITSall_OTUd_85",0.0702497839749131
"2174","run1","ITSall_OTUa_9644","ITSall_OTUd_86",-0.0466677790575077
"2175","run1","ITSall_OTUa_9644","ITSall_OTUd_92",0.0444826159971049
"2179","run1","ITSall_OTUa_9644","ITSall_OTUd_340",0.161558747014906
"2180","run1","ITSall_OTUa_9644","ITSall_OTUd_341",0.193248203651233
"2184","run1","ITSall_OTUa_9644","ITSall_OTUd_217",0.0510199419330832
"2185","run1","ITSall_OTUa_9644","ITSall_OTUd_221",0.134104088701975
"2186","run1","ITSall_OTUa_9644","ITSall_OTUd_188",0.0847387536246067
"2189","run1","ITSall_OTUa_9644","ITSall_OTUd_1055",0.248388909370142
"2190","run1","ITSall_OTUa_9644","ITSall_OTUd_769",0.251995571343809
"2191","run1","ITSall_OTUa_9644","ITSall_OTUd_721",0.13820053327302
"2192","run1","ITSall_OTUa_9644","ITSall_OTUd_872",0.264923562132745
"2195","run1","ITSall_OTUa_9254","ITSall_OTUa_10362",0.135448427694977
"2207","run1","ITSall_OTUa_9254","ITSall_OTUa_2610",0.133168118110518
"2228","run1","ITSall_OTUa_9254","ITSall_OTUa_3123",0.0389716146380542
"2230","run1","ITSall_OTUa_9254","ITSall_OTUa_3856",0.0765730512728017
"2237","run1","ITSall_OTUa_9254","ITSall_OTUb_8287",0.129653245818778
"2238","run1","ITSall_OTUa_9254","ITSall_OTUb_8000",0.115523171472129
"2239","run1","ITSall_OTUa_9254","ITSall_OTUb_7195",0.154168808541018
"2242","run1","ITSall_OTUa_9254","ITSall_OTUb_7311",0.0920463459544573
"2246","run1","ITSall_OTUa_9254","ITSall_OTUb_2612",0.11615218605409
"2248","run1","ITSall_OTUa_9254","ITSall_OTUb_2480",0.112370572107448
"2251","run1","ITSall_OTUa_9254","ITSall_OTUb_3013",0.157669997068141
"2255","run1","ITSall_OTUa_9254","ITSall_OTUc_2872",0.173756018477935
"2256","run1","ITSall_OTUa_9254","ITSall_OTUc_577",0.0614023994974107
"2261","run1","ITSall_OTUa_9254","ITSall_OTUc_967",0.115969164940236
"2265","run1","ITSall_OTUa_9254","ITSall_OTUd_1277",0.0489853162671358
"2268","run1","ITSall_OTUa_9254","ITSall_OTUd_469",0.161244822578774
"2272","run1","ITSall_OTUa_9254","ITSall_OTUd_361",0.070729939111461
"2273","run1","ITSall_OTUa_9254","ITSall_OTUd_419",0.130892153463515
"2278","run1","ITSall_OTUa_9254","ITSall_OTUd_533",0.173963431882597
"2284","run1","ITSall_OTUa_9254","ITSall_OTUd_168",0.0722771938531772
"2285","run1","ITSall_OTUa_9254","ITSall_OTUd_146",0.0664706087427632
"2309","run1","ITSall_OTUa_9254","ITSall_OTUd_1055",0.177038644947848
"2310","run1","ITSall_OTUa_9254","ITSall_OTUd_769",0.179330162503195
"2312","run1","ITSall_OTUa_9254","ITSall_OTUd_872",0.189763914340094
"2314","run1","ITSall_OTUa_10202","ITSall_OTUa_10362",0.202318761719938
"2315","run1","ITSall_OTUa_10202","ITSall_OTUa_9905",0.10569630912668
"2319","run1","ITSall_OTUa_10202","ITSall_OTUa_8100",0.157975347702181
"2322","run1","ITSall_OTUa_10202","ITSall_OTUa_1637",0.0984829834544585
"2326","run1","ITSall_OTUa_10202","ITSall_OTUa_2610",0.21521924139197
"2329","run1","ITSall_OTUa_10202","ITSall_OTUa_67",0.255463143553619
"2331","run1","ITSall_OTUa_10202","ITSall_OTUa_1471",0.0954748665101948
"2341","run1","ITSall_OTUa_10202","ITSall_OTUa_5220",0.29609344487454
"2343","run1","ITSall_OTUa_10202","ITSall_OTUa_5154",0.12701841907498
"2344","run1","ITSall_OTUa_10202","ITSall_OTUa_4710",0.0915787660935482
"2347","run1","ITSall_OTUa_10202","ITSall_OTUa_3123",0.0742430851237632
"2348","run1","ITSall_OTUa_10202","ITSall_OTUa_3758",0.316350061238032
"2350","run1","ITSall_OTUa_10202","ITSall_OTUb_6068",0.255484327829737
"2352","run1","ITSall_OTUa_10202","ITSall_OTUb_6625",0.126851589067965
"2353","run1","ITSall_OTUa_10202","ITSall_OTUb_6268",0.296154981418168
"2355","run1","ITSall_OTUa_10202","ITSall_OTUb_8054",0.233029668981769
"2357","run1","ITSall_OTUa_10202","ITSall_OTUb_8000",0.272885044908892
"2358","run1","ITSall_OTUa_10202","ITSall_OTUb_7195",0.285970181888314
"2359","run1","ITSall_OTUa_10202","ITSall_OTUb_7600",0.255296032413762
"2360","run1","ITSall_OTUa_10202","ITSall_OTUb_7634",0.18917728184741
"2361","run1","ITSall_OTUa_10202","ITSall_OTUb_7311",0.204905065984033
"2365","run1","ITSall_OTUa_10202","ITSall_OTUb_2612",0.216019999165833
"2370","run1","ITSall_OTUa_10202","ITSall_OTUb_3013",0.319379355010038
"2372","run1","ITSall_OTUa_10202","ITSall_OTUc_2088",0.343266597950843
"2374","run1","ITSall_OTUa_10202","ITSall_OTUc_2872",0.327073460005606
"2377","run1","ITSall_OTUa_10202","ITSall_OTUc_723",0.15860847761317
