"","unique","species","size","time","totalSampleDryMass","density","fruiting","insects","drill","bark_density","xylem_density","total_density","notes","timeZeroMass","timeZeroDensity","pmr","SpeciesCode"
"663","anba2g","anba","small",0,4.00496439853329,NA,NA,NA,NA,NA,NA,0.495995141018327,NA,4.00496439853329,NA,1,"anba"
"664","anba2h","anba","small",0,7.60780211390313,NA,NA,NA,NA,NA,NA,0.442658333497473,NA,7.60780211390313,NA,1,"anba"
"665","anba3k","anba","small",0,3.39090608505397,NA,NA,NA,NA,0.48314239489226,0.532588454376164,0.473359834109036,NA,3.39090608505397,NA,1,"anba"
"666","anba1d","anba","small",0,5.89604663827492,NA,NA,NA,NA,1.12278619465182,0.463714637146371,0.504579424858358,NA,5.89604663827492,NA,1,"anba"
"667","anba1i","anba","small",0,5.55912968751636,NA,NA,NA,NA,0.339075683429875,0.51792828685259,0.365605441114445,NA,5.55912968751636,NA,1,"anba"
"668","anba1k","anba","small",0,7.15133398706894,NA,NA,NA,NA,NA,NA,0.397268303658581,NA,7.15133398706894,NA,1,"anba"
"669","baae3i","baae","small",0,4.53380347924338,NA,NA,NA,NA,NA,NA,NA,NA,4.53380347924338,NA,1,"baae"
"670","baae3b","baae","small",0,8.73663405096377,NA,NA,NA,NA,NA,NA,NA,NA,8.73663405096377,NA,1,"baae"
"671","baae2c","baae","small",0,7.64389810231647,NA,NA,NA,NA,NA,NA,NA,NA,7.64389810231647,NA,1,"baae"
"672","baae3h","baae","small",0,4.33416902708666,NA,NA,NA,NA,NA,NA,NA,NA,4.33416902708666,NA,1,"baae"
"673","baae2q","baae","small",0,6.81383906440169,NA,NA,NA,NA,NA,NA,NA,NA,6.81383906440169,NA,1,"baae"
"674","baae1g","baae","small",0,4.16605580421784,NA,NA,NA,NA,NA,NA,NA,NA,4.16605580421784,NA,1,"baae"
"675","baae2d","baae","small",0,8.60529559559751,NA,NA,NA,NA,NA,NA,NA,NA,8.60529559559751,NA,1,"baae"
"676","baae1c","baae","small",0,10.2443995185685,NA,NA,NA,NA,NA,NA,NA,NA,10.2443995185685,NA,1,"baae"
"677","baae1e","baae","small",0,4.08199919278343,NA,NA,NA,NA,NA,NA,NA,NA,4.08199919278343,NA,1,"baae"
"678","baae3d","baae","small",0,11.6208265308069,NA,NA,NA,NA,NA,NA,NA,NA,11.6208265308069,NA,1,"baae"
"679","baae2g","baae","small",0,8.43718237272869,NA,NA,NA,NA,NA,NA,NA,NA,8.43718237272869,NA,1,"baae"
"680","baae3l","baae","small",0,4.8385086956931,NA,NA,NA,NA,NA,NA,NA,NA,4.8385086956931,NA,1,"baae"
"681","baae3e","baae","small",0,9.17793126099441,NA,NA,NA,NA,NA,NA,NA,NA,9.17793126099441,NA,1,"baae"
"682","baae3a","baae","small",0,7.39172826801325,NA,NA,NA,NA,NA,NA,NA,NA,7.39172826801325,NA,1,"baae"
"683","baae1b","baae","small",0,12.8711686258937,NA,NA,NA,NA,NA,NA,NA,NA,12.8711686258937,NA,1,"baae"
"684","baae2f","baae","small",0,7.34444642408139,NA,NA,NA,NA,NA,NA,NA,NA,7.34444642408139,NA,1,"baae"
"685","baae2a","baae","small",0,7.81201132518528,NA,NA,NA,NA,NA,NA,NA,NA,7.81201132518528,NA,1,"baae"
"686","baae2l","baae","small",0,6.85586737011889,NA,NA,NA,NA,NA,NA,NA,NA,6.85586737011889,NA,1,"baae"
"687","baae2o","baae","small",0,7.37596765336929,NA,NA,NA,NA,NA,NA,NA,NA,7.37596765336929,NA,1,"baae"
"688","baae3f","baae","small",0,12.130419737628,NA,NA,NA,NA,NA,NA,NA,NA,12.130419737628,NA,1,"baae"
"689","baae3c","baae","small",0,8.71036635989052,NA,NA,NA,NA,NA,NA,NA,NA,8.71036635989052,NA,1,"baae"
"690","baae1a","baae","small",0,11.169022244347,NA,NA,NA,NA,NA,NA,NA,NA,11.169022244347,NA,1,"baae"
"691","baae3j","baae","small",0,6.79807844975774,NA,NA,NA,NA,NA,NA,NA,NA,6.79807844975774,NA,1,"baae"
"692","baae3k","baae","small",0,4.43398625316502,NA,NA,NA,NA,NA,NA,NA,NA,4.43398625316502,NA,1,"baae"
"693","baae2m","baae","small",0,6.9399239815533,NA,NA,NA,NA,NA,NA,NA,NA,6.9399239815533,NA,1,"baae"
"694","baae1f","baae","small",0,4.84901577212241,NA,NA,NA,NA,NA,NA,NA,NA,4.84901577212241,NA,1,"baae"
"695","baae2i","baae","small",0,8.33736514665033,NA,NA,NA,NA,NA,NA,NA,NA,8.33736514665033,NA,1,"baae"
"696","baae2n","baae","small",0,7.10278366620747,NA,NA,NA,NA,NA,NA,NA,NA,7.10278366620747,NA,1,"baae"
"697","baae2j","baae","small",0,7.45477072658905,NA,NA,NA,NA,NA,NA,NA,NA,7.45477072658905,NA,1,"baae"
"698","baae2h","baae","small",0,7.86980024554644,NA,NA,NA,NA,NA,NA,NA,NA,7.86980024554644,NA,1,"baae"
"699","baae1d","baae","small",0,6.59319045938637,NA,NA,NA,NA,0.279280444118264,0.540642722117202,0.38796246358257,NA,6.59319045938637,NA,1,"baae"
"700","baae2e","baae","small",0,7.57560210552601,NA,NA,NA,NA,NA,NA,0.412617377052368,NA,7.57560210552601,NA,1,"baae"
"701","baae3g","baae","small",0,9.83987707604038,NA,NA,NA,NA,0.477279220689863,0.577287066246057,0.460946291729581,NA,9.83987707604038,NA,1,"baae"
"702","baae2b","baae","small",0,7.24988273621768,NA,NA,NA,NA,NA,NA,0.405011423096207,NA,7.24988273621768,NA,1,"baae"
"703","baae2p","baae","small",0,7.24462919800303,NA,NA,NA,NA,0.545629802467468,0.505144995322732,0.437208658826272,NA,7.24462919800303,NA,1,"baae"
"704","baae2k","baae","small",0,7.08176951334887,NA,NA,NA,NA,NA,NA,0.410425745106083,NA,7.08176951334887,NA,1,"baae"
"705","basp2k","basp","small",0,14.2076358818795,NA,NA,NA,NA,NA,NA,NA,NA,14.2076358818795,NA,1,"basp"
"706","basp2j","basp","small",0,12.4916486909512,NA,NA,NA,NA,NA,NA,NA,NA,12.4916486909512,NA,1,"basp"
"707","basp2c","basp","small",0,5.38168025828768,NA,NA,NA,NA,NA,NA,NA,NA,5.38168025828768,NA,1,"basp"
"708","basp3c","basp","small",0,10.4558359303875,NA,NA,NA,NA,NA,NA,NA,NA,10.4558359303875,NA,1,"basp"
"709","basp1c","basp","small",0,7.84802743951437,NA,NA,NA,NA,NA,NA,NA,NA,7.84802743951437,NA,1,"basp"
"710","basp1f","basp","small",0,5.40013173345895,NA,NA,NA,NA,NA,NA,NA,NA,5.40013173345895,NA,1,"basp"
"711","basp3m","basp","small",0,11.304603788266,NA,NA,NA,NA,NA,NA,NA,NA,11.304603788266,NA,1,"basp"
"712","basp3l","basp","small",0,13.611038184675,NA,NA,NA,NA,NA,NA,NA,NA,13.611038184675,NA,1,"basp"
"713","basp3h","basp","small",0,11.1323900200008,NA,NA,NA,NA,NA,NA,NA,NA,11.1323900200008,NA,1,"basp"
"714","basp2f","basp","small",0,12.2948329557909,NA,NA,NA,NA,NA,NA,NA,NA,12.2948329557909,NA,1,"basp"
"715","basp3a","basp","small",0,10.8371664172604,NA,NA,NA,NA,NA,NA,NA,NA,10.8371664172604,NA,1,"basp"
"716","basp2d","basp","small",0,5.33862681622138,NA,NA,NA,NA,NA,NA,NA,NA,5.33862681622138,NA,1,"basp"
"717","basp3j","basp","small",0,11.482968048255,NA,NA,NA,NA,NA,NA,NA,NA,11.482968048255,NA,1,"basp"
"718","basp3i","basp","small",0,5.40013173345895,NA,NA,NA,NA,NA,NA,NA,NA,5.40013173345895,NA,1,"basp"
"719","basp2g","basp","small",0,5.79376320377942,NA,NA,NA,NA,NA,NA,NA,NA,5.79376320377942,NA,1,"basp"
"720","basp1a","basp","small",0,8.02024120777958,NA,NA,NA,NA,NA,NA,NA,NA,8.02024120777958,NA,1,"basp"
"721","basp3k","basp","small",0,13.1066978633269,NA,NA,NA,NA,NA,NA,NA,NA,13.1066978633269,NA,1,"basp"
"722","basp1d","basp","small",0,6.16894319892862,NA,NA,NA,NA,NA,NA,NA,NA,6.16894319892862,NA,1,"basp"
"723","basp1e","basp","small",0,4.44680551627656,NA,NA,NA,NA,NA,NA,NA,NA,4.44680551627656,NA,1,"basp"
"724","basp3g","basp","small",0,5.49853960103907,NA,NA,NA,NA,NA,NA,NA,NA,5.49853960103907,NA,1,"basp"
"725","basp1g","basp","small",0,7.68811465469668,NA,NA,NA,NA,NA,NA,NA,NA,7.68811465469668,NA,1,"basp"
"726","basp2h","basp","small",0,13.1866542557357,NA,NA,NA,NA,NA,NA,NA,NA,13.1866542557357,NA,1,"basp"
"727","basp1h","basp","small",0,7.2821822009287,NA,NA,NA,NA,NA,NA,NA,NA,7.2821822009287,NA,1,"basp"
"728","basp2m","basp","small",0,13.0144404874705,NA,NA,NA,NA,NA,NA,NA,NA,13.0144404874705,NA,1,"basp"
"729","basp3f","basp","small",0,12.2456290220009,NA,NA,NA,NA,NA,NA,NA,NA,12.2456290220009,NA,1,"basp"
"730","basp1j","basp","small",0,8.61683890498404,NA,NA,NA,NA,NA,NA,NA,NA,8.61683890498404,NA,1,"basp"
"731","basp2i","basp","small",0,10.9294237931168,NA,NA,NA,NA,NA,NA,NA,NA,10.9294237931168,NA,1,"basp"
"732","basp2b","basp","small",0,17.9163823913051,NA,NA,NA,NA,NA,NA,NA,NA,17.9163823913051,NA,1,"basp"
"733","basp1i","basp","small",0,9.81618479111672,NA,NA,NA,NA,NA,NA,NA,NA,9.81618479111672,NA,1,"basp"
"734","basp3e","basp","small",0,6.74708942096181,NA,NA,NA,NA,NA,NA,NA,NA,6.74708942096181,NA,1,"basp"
"735","basp1b","basp","small",0,8.28471235190115,NA,NA,NA,NA,0.663779732009933,0.674418604651163,0.654749703724183,NA,8.28471235190115,NA,1,"basp"
"736","basp2e","basp","small",0,14.5090099763436,NA,NA,NA,NA,NA,NA,0.480201945389758,NA,14.5090099763436,NA,1,"basp"
"737","basp2a","basp","small",0,9.39180086217747,NA,NA,NA,NA,0.988961085585177,0.702061855670103,0.619081094652106,NA,9.39180086217747,NA,1,"basp"
"738","basp2l","basp","small",0,13.2481591729733,NA,NA,NA,NA,NA,NA,0.611967872461727,NA,13.2481591729733,NA,1,"basp"
"739","basp3b","basp","small",0,7.28833269265245,NA,NA,NA,NA,NA,NA,0.710560786719908,NA,7.28833269265245,NA,1,"basp"
"740","basp3d","basp","small",0,9.16423266839844,NA,NA,NA,NA,0.488126540556257,0.675503711558855,0.547224004181015,NA,9.16423266839844,NA,1,"basp"
"741","cali2g","cali","small",0,8.84977033582657,NA,NA,NA,NA,NA,NA,NA,NA,8.84977033582657,NA,1,"cali"
"742","cali2i","cali","small",0,8.8957133356232,NA,NA,NA,NA,NA,NA,NA,NA,8.8957133356232,NA,1,"cali"
"743","cali3e","cali","small",0,7.35662284243597,NA,NA,NA,NA,NA,NA,NA,NA,7.35662284243597,NA,1,"cali"
"744","cali1l","cali","small",0,12.4275814449894,NA,NA,NA,NA,NA,NA,NA,NA,12.4275814449894,NA,1,"cali"
"745","cali3f","cali","small",0,7.45425171700382,NA,NA,NA,NA,NA,NA,NA,NA,7.45425171700382,NA,1,"cali"
"746","cali2a","cali","small",0,4.32438485585815,NA,NA,NA,NA,NA,NA,NA,NA,4.32438485585815,NA,1,"cali"
"747","cali3l","cali","small",0,14.4720449359396,NA,NA,NA,NA,NA,NA,NA,NA,14.4720449359396,NA,1,"cali"
"748","cali3j","cali","small",0,13.3521843158967,NA,NA,NA,NA,NA,NA,NA,NA,13.3521843158967,NA,1,"cali"
"749","cali3a","cali","small",0,4.17507010651909,NA,NA,NA,NA,NA,NA,NA,NA,4.17507010651909,NA,1,"cali"
"750","cali1f","cali","small",0,11.8016080727603,NA,NA,NA,NA,NA,NA,NA,NA,11.8016080727603,NA,1,"cali"
"751","cali2k","cali","small",0,10.3371749542426,NA,NA,NA,NA,NA,NA,NA,NA,10.3371749542426,NA,1,"cali"
"752","cali3k","cali","small",0,14.426101936143,NA,NA,NA,NA,NA,NA,NA,NA,14.426101936143,NA,1,"cali"
"753","cali1h","cali","small",0,10.6013472030732,NA,NA,NA,NA,NA,NA,NA,NA,10.6013472030732,NA,1,"cali"
"754","cali1g","cali","small",0,10.3544035791663,NA,NA,NA,NA,NA,NA,NA,NA,10.3544035791663,NA,1,"cali"
"755","cali2b","cali","small",0,3.92812648261218,NA,NA,NA,NA,NA,NA,NA,NA,3.92812648261218,NA,1,"cali"
"756","cali1c","cali","small",0,6.1333904728506,NA,NA,NA,NA,NA,NA,NA,NA,6.1333904728506,NA,1,"cali"
"757","cali3b","cali","small",0,4.30141335595983,NA,NA,NA,NA,NA,NA,NA,NA,4.30141335595983,NA,1,"cali"
"758","cali3c","cali","small",0,4.31289910590899,NA,NA,NA,NA,NA,NA,NA,NA,4.31289910590899,NA,1,"cali"
"759","cali3i","cali","small",0,14.0241006879224,NA,NA,NA,NA,NA,NA,NA,NA,14.0241006879224,NA,1,"cali"
"760","cali1k","cali","small",0,13.1224693169135,NA,NA,NA,NA,NA,NA,NA,NA,13.1224693169135,NA,1,"cali"
"761","cali2d","cali","small",0,7.4599945919784,NA,NA,NA,NA,NA,NA,NA,NA,7.4599945919784,NA,1,"cali"
"762","cali3d","cali","small",0,5.25473060173998,NA,NA,NA,NA,NA,NA,NA,NA,5.25473060173998,NA,1,"cali"
"763","cali1e","cali","small",0,8.32142583816528,NA,NA,NA,NA,NA,NA,NA,NA,8.32142583816528,NA,1,"cali"
"764","cali2c","cali","small",0,8.49371208740265,NA,NA,NA,NA,NA,NA,NA,NA,8.49371208740265,NA,1,"cali"
"765","cali3g","cali","small",0,7.43702309208008,NA,NA,NA,NA,NA,NA,NA,NA,7.43702309208008,NA,1,"cali"
"766","cali1a","cali","small",0,4.30141335595983,NA,NA,NA,NA,NA,NA,NA,NA,4.30141335595983,NA,1,"cali"
"767","cali2h","cali","small",0,9.20582858425048,NA,NA,NA,NA,NA,NA,NA,NA,9.20582858425048,NA,1,"cali"
"768","cali2f","cali","small",0,10.3486607041917,NA,NA,NA,NA,NA,NA,NA,NA,10.3486607041917,NA,1,"cali"
"769","cali2e","cali","small",0,4.79530060377364,NA,NA,NA,NA,NA,NA,NA,NA,4.79530060377364,NA,1,"cali"
"770","cali2j","cali","small",0,8.5626265870976,NA,NA,NA,NA,NA,NA,NA,NA,8.5626265870976,NA,1,"cali"
"771","cali1d","cali","small",0,6.13913334782518,NA,NA,NA,NA,NA,NA,0.534381147760543,NA,6.13913334782518,NA,1,"cali"
"772","cali1j","cali","small",0,10.9344339515988,NA,NA,NA,NA,0.321511963350861,0.648103309120258,0.482944760057291,NA,10.9344339515988,NA,1,"cali"
"773","cali2l","cali","small",0,9.17711420937758,NA,NA,NA,NA,0.318655590446449,0.733862959285005,0.53556051388838,NA,9.17711420937758,NA,1,"cali"
"774","cali3h","cali","small",0,8.27548283836864,NA,NA,NA,NA,NA,NA,0.465908109894477,NA,8.27548283836864,NA,1,"cali"
"775","cali1i","cali","small",0,11.1928633254549,NA,NA,NA,NA,NA,NA,0.567187180949104,NA,11.1928633254549,NA,1,"cali"
"776","cali1b","cali","small",0,4.65747160438374,NA,NA,NA,NA,0.375573960994999,0.713963963963964,0.512670572511831,NA,4.65747160438374,NA,1,"cali"
"777","cota2d","cota","small",0,5.7272755415604,NA,NA,NA,NA,NA,NA,NA,NA,5.7272755415604,NA,1,"cota"
"778","cota3a","cota","small",0,3.48803999147664,NA,NA,NA,NA,NA,NA,NA,NA,3.48803999147664,NA,1,"cota"
"779","cota5b","cota","small",0,4.09808813813407,NA,NA,NA,NA,NA,NA,NA,NA,4.09808813813407,NA,1,"cota"
"780","cota3d","cota","small",0,3.65311184292512,NA,NA,NA,NA,NA,NA,NA,NA,3.65311184292512,NA,1,"cota"
"781","cota1a","cota","small",0,3.53827925061313,NA,NA,NA,NA,NA,NA,NA,NA,3.53827925061313,NA,1,"cota"
"782","cota1d","cota","small",0,3.27272888089166,NA,NA,NA,NA,NA,NA,NA,NA,3.27272888089166,NA,1,"cota"
"783","cota3b","cota","small",0,3.97607850880258,NA,NA,NA,NA,NA,NA,NA,NA,3.97607850880258,NA,1,"cota"
"784","cota4d","cota","small",0,5.15311258000046,NA,NA,NA,NA,NA,NA,NA,NA,5.15311258000046,NA,1,"cota"
"785","cota1g","cota","small",0,3.57416443571063,NA,NA,NA,NA,NA,NA,NA,NA,3.57416443571063,NA,1,"cota"
"786","cota6e","cota","small",0,5.63397406030691,NA,NA,NA,NA,NA,NA,NA,NA,5.63397406030691,NA,1,"cota"
"787","cota1e","cota","small",0,3.89713110158809,NA,NA,NA,NA,NA,NA,NA,NA,3.89713110158809,NA,1,"cota"
"788","cota2f","cota","small",0,5.90670146704788,NA,NA,NA,NA,NA,NA,NA,NA,5.90670146704788,NA,1,"cota"
"789","cota2a","cota","small",0,4.18421258236806,NA,NA,NA,NA,NA,NA,NA,NA,4.18421258236806,NA,1,"cota"
"790","cota6a","cota","small",0,5.36842369058544,NA,NA,NA,NA,NA,NA,NA,NA,5.36842369058544,NA,1,"cota"
"791","cota5d","cota","small",0,4.7799066549865,NA,NA,NA,NA,NA,NA,NA,NA,4.7799066549865,NA,1,"cota"
"792","cota1b","cota","small",0,3.71770517610061,NA,NA,NA,NA,NA,NA,NA,NA,3.71770517610061,NA,1,"cota"
"793","cota2c","cota","small",0,4.24880591554356,NA,NA,NA,NA,NA,NA,NA,NA,4.24880591554356,NA,1,"cota"
"794","cota2e","cota","small",0,4.45693998910903,NA,NA,NA,NA,NA,NA,NA,NA,4.45693998910903,NA,1,"cota"
"795","cota5e","cota","small",0,4.15550443429007,NA,NA,NA,NA,NA,NA,NA,NA,4.15550443429007,NA,1,"cota"
"796","cota6b","cota","small",0,5.87799331896989,NA,NA,NA,NA,NA,NA,NA,NA,5.87799331896989,NA,1,"cota"
"797","cota2h","cota","small",0,3.8612459164906,NA,NA,NA,NA,NA,NA,NA,NA,3.8612459164906,NA,1,"cota"
"798","cota1f","cota","small",0,4.14832739727057,NA,NA,NA,NA,NA,NA,NA,NA,4.14832739727057,NA,1,"cota"
"799","cota4a","cota","small",0,3.40191554724264,NA,NA,NA,NA,NA,NA,NA,NA,3.40191554724264,NA,1,"cota"
"800","cota6c","cota","small",0,3.68899702802261,NA,NA,NA,NA,NA,NA,NA,NA,3.68899702802261,NA,1,"cota"
"801","cota1c","cota","small",0,3.76076739821761,NA,NA,NA,NA,NA,NA,NA,NA,3.76076739821761,NA,1,"cota"
"802","cota5c","cota","small",0,4.01914073091958,NA,NA,NA,NA,NA,NA,NA,NA,4.01914073091958,NA,1,"cota"
"803","cota6d","cota","small",0,4.37081554487504,NA,NA,NA,NA,NA,NA,NA,NA,4.37081554487504,NA,1,"cota"
"804","cota1h","cota","small",0,6.27273035504234,NA,NA,NA,NA,NA,NA,NA,NA,6.27273035504234,NA,1,"cota"
"805","cota2g","cota","small",0,6.63875924303681,NA,NA,NA,NA,NA,NA,NA,NA,6.63875924303681,NA,1,"cota"
"806","cota5a","cota","small",0,6.25837628100335,NA,NA,NA,NA,NA,NA,NA,NA,6.25837628100335,NA,1,"cota"
"807","cota2b","cota","small",0,6.05741924445737,NA,NA,NA,NA,NA,NA,0.57506396690963,NA,6.05741924445737,NA,1,"cota"
"808","cota1i","cota","small",0,3.64593480590562,NA,NA,NA,NA,NA,NA,0.570393351652846,NA,3.64593480590562,NA,1,"cota"
"809","cota3c","cota","small",0,3.73923628715911,NA,NA,NA,NA,NA,NA,0.49958537823665,NA,3.73923628715911,NA,1,"cota"
"810","cota4b","cota","small",0,6.47368739158832,NA,NA,NA,NA,0.386926267047708,0.668508287292818,0.501270469827518,NA,6.47368739158832,NA,1,"cota"
"811","cota1j","cota","small",0,4.28469110064105,NA,NA,NA,NA,0.334671120591719,0.691335740072202,0.527561102699398,NA,4.28469110064105,NA,1,"cota"
"812","cota4c","cota","small",0,6.30861554013984,NA,NA,NA,NA,0.434319046927991,0.672043010752688,0.585184365257934,NA,6.30861554013984,NA,1,"cota"
"813","eusc2d","eusc","small",0,4.90514948568133,NA,NA,NA,NA,NA,NA,NA,NA,4.90514948568133,NA,1,"eusc"
"814","eusc3j","eusc","small",0,7.31652756430855,NA,NA,NA,NA,NA,NA,NA,NA,7.31652756430855,NA,1,"eusc"
"815","eusc3i","eusc","small",0,6.98146136203916,NA,NA,NA,NA,NA,NA,NA,NA,6.98146136203916,NA,1,"eusc"
"816","eusc3c","eusc","small",0,4.39980373799636,NA,NA,NA,NA,NA,NA,NA,NA,4.39980373799636,NA,1,"eusc"
"817","eusc1f","eusc","small",0,6.35527206599474,NA,NA,NA,NA,NA,NA,NA,NA,6.35527206599474,NA,1,"eusc"
"818","eusc1k","eusc","small",0,5.63570366439983,NA,NA,NA,NA,NA,NA,NA,NA,5.63570366439983,NA,1,"eusc"
"819","eusc1g","eusc","small",0,7.47582133260055,NA,NA,NA,NA,NA,NA,NA,NA,7.47582133260055,NA,1,"eusc"
"820","eusc2f","eusc","small",0,5.71809699282672,NA,NA,NA,NA,NA,NA,NA,NA,5.71809699282672,NA,1,"eusc"
"821","eusc3k","eusc","small",0,7.9976457459709,NA,NA,NA,NA,NA,NA,NA,NA,7.9976457459709,NA,1,"eusc"
"822","eusc2l","eusc","small",0,7.55821466102745,NA,NA,NA,NA,NA,NA,NA,NA,7.55821466102745,NA,1,"eusc"
"823","eusc3a","eusc","small",0,4.59754772622091,NA,NA,NA,NA,NA,NA,NA,NA,4.59754772622091,NA,1,"eusc"
"824","eusc2i","eusc","small",0,4.51515439779401,NA,NA,NA,NA,NA,NA,NA,NA,4.51515439779401,NA,1,"eusc"
"825","eusc2e","eusc","small",0,5.04796458828795,NA,NA,NA,NA,NA,NA,NA,NA,5.04796458828795,NA,1,"eusc"
"826","eusc3b","eusc","small",0,3.64178511646889,NA,NA,NA,NA,NA,NA,NA,NA,3.64178511646889,NA,1,"eusc"
"827","eusc1h","eusc","small",0,7.83285908911711,NA,NA,NA,NA,NA,NA,NA,NA,7.83285908911711,NA,1,"eusc"
"828","eusc3e","eusc","small",0,5.37753790199554,NA,NA,NA,NA,NA,NA,NA,NA,5.37753790199554,NA,1,"eusc"
"829","eusc1a","eusc","small",0,5.67964677289417,NA,NA,NA,NA,NA,NA,NA,NA,5.67964677289417,NA,1,"eusc"
"830","eusc2g","eusc","small",0,4.61951928046808,NA,NA,NA,NA,NA,NA,NA,NA,4.61951928046808,NA,1,"eusc"
"831","eusc1i","eusc","small",0,9.535654543273,NA,NA,NA,NA,NA,NA,NA,NA,9.535654543273,NA,1,"eusc"
"832","eusc3d","eusc","small",0,4.74036282882753,NA,NA,NA,NA,NA,NA,NA,NA,4.74036282882753,NA,1,"eusc"
"833","eusc3l","eusc","small",0,9.08523768120596,NA,NA,NA,NA,NA,NA,NA,NA,9.08523768120596,NA,1,"eusc"
"834","eusc2h","eusc","small",0,4.99852859123181,NA,NA,NA,NA,NA,NA,NA,NA,4.99852859123181,NA,1,"eusc"
"835","eusc2a","eusc","small",0,3.97135843017649,NA,NA,NA,NA,NA,NA,NA,NA,3.97135843017649,NA,1,"eusc"
"836","eusc2k","eusc","small",0,5.18528680233278,NA,NA,NA,NA,NA,NA,NA,NA,5.18528680233278,NA,1,"eusc"
"837","eusc2b","eusc","small",0,4.3613535180638,NA,NA,NA,NA,NA,NA,NA,NA,4.3613535180638,NA,1,"eusc"
"838","eusc2j","eusc","small",0,4.34487485237842,NA,NA,NA,NA,NA,NA,NA,NA,4.34487485237842,NA,1,"eusc"
"839","eusc1d","eusc","small",0,6.4651298372306,NA,NA,NA,NA,NA,NA,NA,NA,6.4651298372306,NA,1,"eusc"
"840","eusc3g","eusc","small",0,5.91034809248949,NA,NA,NA,NA,NA,NA,NA,NA,5.91034809248949,NA,1,"eusc"
"841","eusc3h","eusc","small",0,6.43766539442163,NA,NA,NA,NA,NA,NA,NA,NA,6.43766539442163,NA,1,"eusc"
"842","eusc1b","eusc","small",0,5.11387925102947,NA,NA,NA,NA,NA,NA,NA,NA,5.11387925102947,NA,1,"eusc"
"843","eusc3f","eusc","small",0,6.58048049702826,NA,NA,NA,NA,0.627072094032632,0.555813953488372,0.565334090761848,NA,6.58048049702826,NA,1,"eusc"
"844","eusc1e","eusc","small",0,7.46483555547696,NA,NA,NA,NA,0.518482325212837,0.56530612244898,0.539122468977778,NA,7.46483555547696,NA,1,"eusc"
"845","eusc2c","eusc","small",0,4.75684149451291,NA,NA,NA,NA,NA,NA,0.547060298549784,NA,4.75684149451291,NA,1,"eusc"
"846","eusc1c","eusc","small",0,5.8993623153659,NA,NA,NA,NA,NA,NA,0.43680597675274,NA,5.8993623153659,NA,1,"eusc"
"847","eusc1l","eusc","small",0,5.94330542386025,NA,NA,NA,NA,0.519876655665219,0.598692810457516,0.538593871287744,NA,5.94330542386025,NA,1,"eusc"
"848","eusc1j","eusc","small",0,4.33938196381663,NA,NA,NA,NA,NA,NA,0.502759257262345,NA,4.33938196381663,NA,1,"eusc"
"849","eute2c","eute","small",0,4.31004352863069,NA,NA,NA,NA,NA,NA,NA,NA,4.31004352863069,NA,1,"eute"
"850","eute1b","eute","small",0,10.5458511870751,NA,NA,NA,NA,NA,NA,NA,NA,10.5458511870751,NA,1,"eute"
"851","eute1k","eute","small",0,5.98253255747117,NA,NA,NA,NA,NA,NA,NA,NA,5.98253255747117,NA,1,"eute"
"852","eute3f","eute","small",0,5.67248889938325,NA,NA,NA,NA,NA,NA,NA,NA,5.67248889938325,NA,1,"eute"
"853","eute2k","eute","small",0,9.1222704471221,NA,NA,NA,NA,NA,NA,NA,NA,9.1222704471221,NA,1,"eute"
"854","eute1a","eute","small",0,11.131004006565,NA,NA,NA,NA,NA,NA,NA,NA,11.131004006565,NA,1,"eute"
"855","eute3d","eute","small",0,5.37117886546682,NA,NA,NA,NA,NA,NA,NA,NA,5.37117886546682,NA,1,"eute"
"856","eute2a","eute","small",0,5.56331859723962,NA,NA,NA,NA,NA,NA,NA,NA,5.56331859723962,NA,1,"eute"
"857","eute2b","eute","small",0,4.98253258983548,NA,NA,NA,NA,NA,NA,NA,NA,4.98253258983548,NA,1,"eute"
"858","eute3i","eute","small",0,5.73799108066943,NA,NA,NA,NA,NA,NA,NA,NA,5.73799108066943,NA,1,"eute"
"859","eute3j","eute","small",0,12.6637550486616,NA,NA,NA,NA,NA,NA,NA,NA,12.6637550486616,NA,1,"eute"
"860","eute2l","eute","small",0,9.79039269624115,NA,NA,NA,NA,NA,NA,NA,NA,9.79039269624115,NA,1,"eute"
"861","eute1c","eute","small",0,10.4716153816174,NA,NA,NA,NA,NA,NA,NA,NA,10.4716153816174,NA,1,"eute"
"862","eute3g","eute","small",0,5.39737973798129,NA,NA,NA,NA,NA,NA,NA,NA,5.39737973798129,NA,1,"eute"
"863","eute3e","eute","small",0,5.50218322803918,NA,NA,NA,NA,NA,NA,NA,NA,5.50218322803918,NA,1,"eute"
"864","eute2j","eute","small",0,4.06550205182895,NA,NA,NA,NA,NA,NA,NA,NA,4.06550205182895,NA,1,"eute"
"865","eute2d","eute","small",0,4.29694309237346,NA,NA,NA,NA,NA,NA,NA,NA,4.29694309237346,NA,1,"eute"
"866","eute2e","eute","small",0,5.70742339606921,NA,NA,NA,NA,NA,NA,NA,NA,5.70742339606921,NA,1,"eute"
"867","eute1g","eute","small",0,9.96943199175671,NA,NA,NA,NA,NA,NA,NA,NA,9.96943199175671,NA,1,"eute"
"868","eute1h","eute","small",0,5.56331859723962,NA,NA,NA,NA,NA,NA,NA,NA,5.56331859723962,NA,1,"eute"
"869","eute3c","eute","small",0,4.78165923389119,NA,NA,NA,NA,NA,NA,NA,NA,4.78165923389119,NA,1,"eute"
